"rel_type","child_part_num","parent_part_num"
"P","15068pr029","15068"
"P","3011pr0012","3011"
"P","3245cpr0144","3245"
"P","88930pr0015","88930"
"P","3626cpr1457","3626c"
"P","17311","4066"
"P","3626cpr2234","3626c"
"P","3626cpr2235","3626c"
"P","3626cpr2236","3626c"
"P","973pr3779c01","973c00"
"P","973pr3821c01","973c00"
"P","17013pr0002","17013"
"P","3437pr0008","3437"
"P","31110pr0011","31110"
"P","31110pr0031","31110"
"P","973pr9901c01","973c00"
"P","3010pr0045","3010"
"P","98138pr0093","98138"
"P","31035pr0001","31035"
"P","2431pr0132","2431"
"P","92456pr0286c01","92456c02"
"P","4066pr0013","4066"
"P","2218c04pr0001","2218c04"
"P","92456pr0230c01","92456c02"
"P","43088pr0001","43088"
"P","973pr9899c01","973c00"
"P","4907pr0001","4907"
"P","4066pr0017","4066"
"P","6474pr0014","6474"
"A","50303","2625"
"P","3626cpr2106","3626c"
"P","15625pr0008","15625"
"P","4198pr0007","4198"
"P","51725pr0004","51725"
"P","51725pr0008","51725"
"P","14222pr13973","14222"
"P","14222pr0001","14222"
"P","13832","2291"
"A","2292c05","2292c01"
"P","85966","2300"
"A","13591","30088"
"P","41184","31193"
"A","4906pr0002","4906pr0001"
"P","4907pr0002","4907"
"P","4909pr0001","4909"
"A","2299c02pr0001","2299c01pr0001"
"P","4066pr0020","4066"
"P","4066pr0021","4066"
"A","61649","4253"
"A","4904","31041"
"P","4066pr0024","4066"
"P","4066pr0026","4066"
"P","92456pr0044c01","92456c02"
"P","4066pr0028","4066"
"P","4066pr0030","4066"
"A","73572c04","73572c02"
"P","4066pr0031","4066"
"P","4066pr0032","4066"
"P","4066pr0033","4066"
"P","4066pr0037","4066"
"A","4354c02","4354c01pr0001"
"P","85355pr0001","85355"
"P","85355pr0002","85355"
"P","47440c01pr0002","47440c01"
"P","88930pr0012","88930"
"P","3245cpr0120","3245c"
"P","29050pr0001","29050"
"P","3626cpr2133","3626c"
"P","19729pr0013","19729"
"P","19729pr0014","19729"
"P","970c00pr1249","970c00"
"P","973pr3773c01","973c00"
"P","973pr3769c01","973c00"
"P","973pr3795c02","973c00"
"P","970c00pr1255","970c00"
"P","973pr3687c01","973c00"
"P","973pr3771c01","973c00"
"P","973pr3849c45","973c00"
"P","3068bpr0323","3068b"
"P","973pr9910c01","973c00"
"P","973pr3759c01","973c00"
"P","973pr3799c01","973c00"
"P","970d00pr1261","970d00"
"T","56630pat0002","56630"
"P","87544pr0002","87544"
"P","3245cpr0005","3245c"
"P","3069bpr0177","3069b"
"P","973pr3343","973c00"
"P","3626cpr1902","3626c"
"P","11895pr0001c01","11895"
"A","11895pr0001c01","973c00"
"A","11895","973c00"
"P","15068pr0015","15068"
"P","970c00pr1155","970c00"
"P","973pr3605c01","973c00"
"P","22385pr0033","22385"
"M","4079b","4079"
"P","970c00pr1158","970c00"
"P","15068pr0013","15068"
"P","3622pr0022","3622"
"P","3622pr0036","3622"
"P","92456pr0275c01","92456c01"
"P","15875pr0158c01","15875"
"P","92456pr0274c01","92456c01"
"P","92456pr0276c01","92456c01"
"P","11568pr0003","11568"
"M","4079","4079b"
"P","75902pr0009","75902"
"P","3068bpr0295","3068b"
"P","99244pr0002","99244"
"M","12651","6478"
"P","19981pr0058","19981"
"P","19981pr0061","19981"
"P","19981pr0062","19981"
"P","19981pr0067","19981"
"P","19981pr0070","19981"
"P","15307pr0002","15307"
"P","92745pr0003","92745"
"P","3069bpr0191","3069b"
"P","3069bpr0187","3069b"
"P","3068bpr0312","3068b"
"P","15623pr0004","15623"
"P","3068bpr0302","3068b"
"P","3068bpr0293a","3068b"
"P","26603pr0147","26603"
"P","21968pr0003","21968"
"P","21968pr0002","21968"
"P","970c00pr1154","970c00"
"P","973pr3604c01","973c00"
"P","970c00pr1157","970c00"
"P","973pr3607c01","973c00"
"T","24162pat0006","24162"
"T","24162pat0005","24162"
"T","24162pat0004","24162"
"T","24162pat0003","24162"
"T","24162pat0002","24162"
"T","24162pat0001","24162"
"P","22385pr0073","22385"
"P","3068bpr0301b","3068b"
"P","973pr3493c01","973c00"
"P","970c00pr1169","970c00"
"P","973pr3632c01","973c00"
"P","970c00pr1247","970c00"
"P","973pr3685c01","973c00"
"P","973pr3770c01","973c00"
"P","3626cpr2088a","3626c"
"P","98603s02pr0019","98603"
"P","973pr3714c01","973c00"
"P","973pr3681c01","973c00"
"P","22385pr0070","22385"
"P","22385pr0076","22385"
"P","973pr2386c01","973c00"
"P","3626cpr2132","3626c"
"P","22385pr0034","22385"
"P","22385pr0035","22385"
"P","22385pr0036","22385"
"P","22385pr0037","22385"
"P","19981pr0045","19981"
"P","30370pr0126","30370"
"P","21849pr0002","21849"
"P","89140pr0001","89140"
"P","3004pr0026","3004"
"P","2431pr0095","2431"
"P","3622pr0016","3622"
"P","3069bpr0194","3069b"
"P","87079pr0122","87079"
"P","3245cpr0119","3245c"
"P","3626cpr2075","3626c"
"P","3626cpr2084","3626c"
"P","973pr3625c01","973c00"
"P","3626cpr2263","3626c"
"P","3626cpr2264","3626c"
"P","3626cpr2265","3626c"
"P","3626cpr2266","3626c"
"P","970c00pr1293","970c00"
"P","3626cpr2268","3626c"
"P","3626cpr2269","3626c"
"P","3626cpr2270","3626c"
"P","970d00pr1299","970c00"
"P","3626cpr2281","3626c"
"P","970c00pr1302","970c00"
"P","970c00pr1292","970c00"
"P","973pr3877c01","973c00"
"P","973pr3868c01","973c00"
"P","973pr3869c01","973c00"
"P","973pr3879c01","973c00"
"P","973pr3878c01","973c00"
"P","973pr3889c01","973c00"
"P","973pr3871c01","973c00"
"P","973pr3870c01","973c00"
"P","3070bpr0180","3070b"
"P","3678bpr0060","3678b"
"P","24093pr0010","24093"
"P","3069bpr0199","3069b"
"P","95228pr0003","95228"
"P","28606pr3585c01","973c00"
"P","3626cpr2111","3626c"
"P","970c00pr1188","970c00"
"P","973pr3657c01","973c00"
"P","973pr3658c17","973c00"
"P","3626cpr2184","3626c"
"P","973pr3674c01","973c00"
"P","973pr3673c01","973c00"
"P","973pr3672c01","973c00"
"P","14769pr0007","14769"
"P","93273pr0002","93273"
"P","57900pr0003","57900"
"P","30370pr0007","30370"
"P","22385pr0038","22385"
"P","26293pr0001","26293"
"P","973pr9996","973c00"
"P","29035pr2051","3626c"
"P","970c00pr1225","970c00"
"P","970c00pr1226","970c00"
"P","973pr3733c01","973c00"
"P","973pr3734c01","973c00"
"P","3626cpr2199","3626c"
"P","3626cpr2200","3626c"
"P","973pr3775c01","973c00"
"P","973pr3777c01","973c00"
"P","973pr3778c44","973c00"
"M","29282pr2093","64808"
"P","15068pr0014","15068"
"P","4162pr0050a","4162"
"P","24183pr0005","24183"
"T","51342pat0007","51342"
"P","3070bpr0167","3070b"
"P","3846pr0007","3846"
"P","973pr3826c01","973c00"
"P","3626cpr2240","3626c"
"P","970c23pr1269","970c00"
"P","11344pr0007","11344"
"T","19859pat0015","19859"
"P","19981pr0039","19981"
"P","973pr3500c01","973c00"
"P","973pr3792c01","973c00"
"P","93560pr0001","93560"
"P","3626cpr1874","3626c"
"P","970c10pr1026","970c00"
"P","973pr3301c01","973c00"
"P","973pr3302c01","973c00"
"P","973pr3274c01","973c00"
"P","970x192pr0002","970x192"
"P","970c00pr9999","970c00"
"P","973pr9995","973c00"
"P","3626cpr9995","3626c"
"P","22385pr0039","22385"
"P","22385pr0040","22385"
"P","22385pr0041","22385"
"P","32474pr1010","32474"
"P","32474pr1011","32474"
"P","3626cpr2066","3626c"
"T","22385pr0042","22385"
"P","22385pr0043","22385"
"P","24111pr0002","24111"
"P","2431pr0200","2431"
"P","3069bpr0200","3069b"
"P","88930pr0200","88930"
"P","3069bpr0201","3069b"
"P","87079pr0201","87079"
"P","87079pr0414","87079"
"P","3010pr0202","3010"
"P","2431pr0202","2431"
"P","3010pr0201","3010"
"P","3626cpr2164","3626c"
"P","970c00pr1227","970c00"
"P","973pr3735c01","973c00"
"P","973pr3730c01","973c00"
"P","973pr3818c11","973c00"
"P","973pr3797c11","973c00"
"P","973pr3803c01","973c00"
"P","973pr3835c44","973c00"
"P","973pr3806c11","973c00"
"P","973pr3823c01","973c00"
"P","3626cpr2201","3626c"
"P","3626cpr2202","3626c"
"P","3626cpr2203","3626c"
"P","3626cpr2204","3626c"
"P","3626cpr2205","3626c"
"P","3626cpr2206","3626c"
"P","3626cpr2207","3626c"
"P","3626cpr2208","3626c"
"P","3626cpr2209","3626c"
"P","3626cpr2210","3626c"
"P","3626cpr2211","3626c"
"P","3626cpr2212","3626c"
"P","3626cpr2213","3626c"
"P","3626cpr2214","3626c"
"P","3626cpr2215","3626c"
"P","3626cpr2216","3626c"
"P","970c00pr1259","970c00"
"P","970c00pr1260","970c00"
"P","970c00pr1265","970c00"
"P","973pr3819c01","973c00"
"P","970c00pr1268","970c00"
"P","970c00pr1266","970c00"
"P","970x124pr1276","970c00"
"P","970c20pr1270","970c00"
"P","973pr3808c01","973c00"
"P","973pr3798c01","973c00"
"P","973pr3793c11","973c00"
"P","973pr3807c01","973c00"
"P","973pr3822c01","973c00"
"P","973pr3834c47","973c00"
"P","973pr3833c11","973c00"
"P","3062bpr0014","3062b"
"P","32765pr0002","32765"
"P","98381pr0001","98381"
"P","3068bpr0361","3068b"
"T","93568pr0001","93568"
"P","93568pr0001","93568pat0001"
"P","33026pr0001","33026"
"P","3070bpr0179","3070b"
"P","54200pr0002","54200"
"P","3626cpr2195","3626c"
"P","3626cpr2196","3626c"
"P","970c00pr1245","970c00"
"P","3626cpr2197","3626c"
"P","970c00pr1246","970c00"
"P","973pr3766c01","973c00"
"P","973pr3767c01","973c00"
"P","973pr3768c01","973c00"
"P","973pr3348c01","973c00"
"P","973pr9992","973c00"
"P","87079pr0106","87079"
"P","87079pr0104","87079"
"P","87079pr0105","87079"
"P","87079pr0103","87079"
"T","970d33","970d00"
"P","30370pr0006","30370"
"P","30370pr0005","30370"
"P","24196pr0005","24196"
"P","3626cpr2152","3626c"
"P","3626cpr2153","3626c"
"P","970c00pr1217","970c00"
"P","973pr3715c01","973c00"
"P","973pr3699c01","973c00"
"P","973pr3677c01","973c00"
"P","973pr3636c01","973c00"
"A","973prc01","973c00"
"P","973prc01","97149"
"P","973pr3518c01","97149"
"A","973pr3518c01","973c00"
"P","973pr9987c01","973c00"
"P","22385pr0044","22385"
"P","22385pr0045","22385"
"P","973pr9986c01","973c00"
"P","30144pr0194","30144"
"P","970d00pr9999","970d00"
"A","970d00pr9999","970c00"
"P","3626cpr9993","3626c"
"P","64798pr0120","64798"
"P","973pr3661c01","973c00"
"P","22385pr0046","22385"
"P","22385pr0047","22385"
"P","22385pr0048","22385"
"P","22385pr0049","22385"
"P","970d00pr1195","970d00"
"A","970d00","970c00"
"P","970c00pr9998","970c00"
"P","3626cpr9991","3626c"
"P","973pr3678c01","973c00"
"P","30361cpr1012","30361c"
"P","22385pr0050","22385"
"P","22385pr0051","22385"
"P","22385pr0052","22385"
"P","3678bpr0058","3678b"
"P","973pr3639c01","973c00"
"P","19981pr0071","19981"
"P","19981pr0072","19981"
"P","3070bpr0175","3070b"
"P","3626cpr2102","3626c"
"P","76371pr0032","76371"
"P","76371pr0029","76371"
"P","76371pr0030","76371"
"P","970c00pr1187","970c00"
"P","970c00pr1228","970c00"
"P","970c00pr1230","970c00"
"P","973pr3738c01","973c00"
"P","973pr3736c01","973c00"
"P","3626cpr2179","3626c"
"P","3626cpr2180","3626c"
"P","970c00pr1235","970c00"
"P","973pr3751c01","973c00"
"P","99241pr0002","99241"
"P","22385pr0053","22385"
"P","22385pr0054","22385"
"P","22385pr0055","22385"
"P","22385pr0056","22385"
"P","22385pr0057","22385"
"P","22385pr0058","22385"
"P","22385pr0059","22385"
"P","22385pr0060","22385"
"P","22385pr0061","22385"
"P","22385pr0062","22385"
"P","22385pr0063","22385"
"P","22385pr0064","22385"
"P","22385pr0065","22385"
"P","22385pr0066","22385"
"P","22385pr0067","22385"
"P","22385pr0068","22385"
"P","22385pr0069","22385"
"P","22385pr0071","22385"
"P","22385pr0072","22385"
"P","87079pr0013","87079"
"P","973pr9983c01","973c00"
"P","3626cpr9990","3626c"
"P","3069bpr0205","3069b"
"P","973pr3684c01","973c00"
"P","2528pr0009","2528"
"P","3626cpr9989","3626c"
"P","6636pr0016","6636"
"P","6636pr0017","6636"
"P","4162pr0056","4162"
"P","2654pr0013","2654"
"P","92456pr0239c01","92456c01"
"P","92815pr0102c01","92815"
"P","92817pr0122c01","92817"
"P","92456pr0226c01","92456c01"
"P","92456pr0223c01","92456c01"
"P","3943bpr0002","3943b"
"P","24309pr0001","24309"
"P","24309pr0004","24309"
"P","24309pr0003","24309"
"P","30145pr0001","30145"
"P","87079pr0097","87079"
"P","87079pr0116","87079"
"P","15627pr0013","15627"
"P","92456pr0213c01","92456c01"
"P","3068bpr0328","3068b"
"P","973pr9985c01","973c00"
"P","973pr3749c01","973c00"
"P","3626cpr2314","3626c"
"P","3626cpr2353","3626c"
"P","973pr3916c01","973c00"
"P","970x315pr1357","970c00"
"P","973pr3965c14","973c00"
"P","973pr3964c57","973c00"
"P","973pr3895c01","973c00"
"P","973pr3837c01","973c00"
"P","3626cpr2248","3626c"
"P","970c00pr1273","970c00"
"P","973pr3843c01","973c00"
"P","3626cpr2194","3626c"
"P","3626cpr2287","3626c"
"P","3626cpr2289","3626c"
"P","973pr3852c01","973c00"
"P","973pr3866c09","973c00"
"P","92456pr0114c01","92456c02"
"P","21849pr0003","21849"
"P","85974pr0005","85974"
"P","2446pr0014","2446"
"P","10113pr0002","10113"
"P","10113pr0001","10113"
"P","3626cpr1945","3626c"
"P","92456pr0010c01","92456c02"
"P","3626cpr2251","3626c"
"P","970c00pr1278","970c00"
"P","3626cpr2290","3626c"
"P","973pr3840c01","973c00"
"P","973pr3841c01","973c00"
"P","11203pr0001","11203"
"P","973pr9923c01","973c00"
"P","3068bpr0018","3068b"
"P","3626cpr2253","3626c"
"P","3626cpr2254","3626c"
"P","92456pr0096c01","92456c02"
"P","973pr3854c01","973c00"
"P","973pr3853c01","973c00"
"P","12895pr0034","12895"
"P","3069bpr0198","3069b"
"P","3068bpr0342","3068b"
"P","92456pr0023c01","92456c02"
"P","973pr3873c01","973c00"
"P","973pr3872c01","973c00"
"P","24593pr0002","24593"
"P","75902pr0011","75902"
"P","92456pr0060c01","92456c02"
"P","973pr3863c01","973c00"
"P","973pr3862c01","973c00"
"P","970c00pr1289","970c00"
"P","973pr3836c01","973c00"
"P","973pr3864c01","973c00"
"P","973pr3865c01","973c00"
"P","45705pr0003","45705"
"P","3626cpr2300","3626c"
"P","970c00pr1319","970c00"
"P","3626cpr2301","3626c"
"P","973pr3905c01","973c00"
"P","973pr3906c01","973c00"
"P","973pr3904c01","973c00"
"P","973pr3630c01","973c00"
"P","970x023pr1297","970x023"
"P","3070bpr0176","3070b"
"P","22385pr0074","22385"
"P","28220pr0002","28220"
"P","28220pr0001","28220"
"P","970c10pr0952","970x140"
"P","970c21pr0950","970x141"
"P","973pr9981c01","973c00"
"P","3626cpr9988","3626c"
"P","30649pr0001","30649"
"P","90541pr0002","90541"
"P","6256pr1001","6256"
"P","11055pr0014","11055"
"P","2446pr0016","2446"
"P","90638pr0021","90638"
"P","973pr3845c01","973c00"
"P","87570pr0002","3626c"
"P","bb790Pr0001","3626c"
"P","970c00pr1279","970c00"
"P","973pr3842c01","973c00"
"P","973pr3848c01","973c00"
"P","87570pr0002","87570"
"P","3626cpr2242","3626c"
"P","970c00pr1306","970c00"
"P","973pr3828c01","973c00"
"P","973pr3827c01","973c00"
"P","3626cpr2247","3626c"
"P","973pr3839c01","973c00"
"P","3626cpr2272","3626c"
"P","970c00pr1310","970c00"
"P","973pr3880c01","973c00"
"P","973pr3888c01","973c00"
"P","973pr3831c01","973c00"
"P","973pr3752c01","973c00"
"P","973pr3781c01","973c00"
"P","3626cpr2222","3626c"
"P","973pr3782c01","973c00"
"P","973pr9979c01","973c00"
"P","973pr9991","973c00"
"P","3626cpr9987","3626c"
"P","15068pr9999","15068"
"P","3626cpr9986","3626c"
"P","3626cpr9985","3626c"
"P","973pr9976c01","973c00"
"P","3626cpr9984","3626c"
"P","970c00pr9997","970c00"
"P","970c00pr9996","970c00"
"P","973pr9975c01","973c01"
"P","973pr9974c01","973c01"
"P","3626cpr9983","3626c"
"P","21561pr0009","21561"
"P","3626cpr2306","3626c"
"P","973pr9973c01","973c01"
"P","3626cpr9982","3626c"
"P","970c00pr9995","970c00"
"P","973pr9972c01","973c00"
"P","970c00pr9994","970c00"
"P","3626cpr9981","3626c"
"P","973pr9971c01","973c00"
"P","973pr9970c34","973c00"
"P","973pr3363c01","973c00"
"P","3626cpr1868","3626c"
"P","3626cpr1910","3626c"
"P","970c00pr1048","970c00"
"P","3626cpr1911","3626c"
"P","3626cpr1912","3626c"
"P","3626cpr1913","3626c"
"P","3626cpr1914","3626c"
"P","970c00pr1049","970c00"
"P","970c10pr1050","970c00"
"P","973pr3368c01","973c00"
"P","973pr3366c01","973c00"
"P","973pr3365c01","973c00"
"P","973pr3369c01","973c00"
"P","973pr3367c01","973c00"
"P","973pr3362c01","973c00"
"P","973pr3364c01","973c00"
"P","3010pr0004","3010"
"P","50747pr9999","50747"
"P","24394pr1271","24394c00"
"P","3626cpr9980","3626c"
"P","93060pr0005","93060"
"P","3626cpr9979","3626c"
"P","18675pr0007","18675"
"P","973pr9969c01","973c00"
"P","973pr9968c01","973c00"
"P","973pr9967c01","973c00"
"P","970c00pr9993","970c00"
"P","21008pr0001","21008"
"P","21008pr0002","21008"
"P","60581pr0003","60581"
"P","87079pr0119","87079"
"P","87079pr0120","87079"
"P","93587pr0009","93587"
"P","93591pr0021","93591"
"P","60581pr0001","60581"
"P","87079pr0117","87079"
"P","87079pr0118","87079"
"P","93587pr0010","93587"
"P","93273pr0009","93273"
"P","93273pr0010","93273"
"P","3004pr0024","3004"
"P","3678bpr0059","3678b"
"P","60581pr0004","60581"
"P","30261pr0002","30261"
"P","2431pr0092","2431"
"P","93598pr0010","93598"
"P","93598pr0009","93598"
"P","93273pr0011","93273"
"P","93273pr0012","93273"
"P","26603pr0003","26603"
"P","60581pr0005","60581"
"P","93598pr0011","93598"
"P","2431pr0098","2431"
"P","2431pr0099","2431"
"P","87079pr0123","87079"
"P","93587pr0011","93587"
"P","87079pr0125","87079"
"P","87079pr0127","87079"
"P","87079pr0128","87079"
"P","87079pr0129","87079"
"P","93587pr0012","93587"
"P","93591pr0023","93591"
"P","3068bpr0333","3068b"
"P","60581pr0006","60581"
"P","30925pr0003","30925"
"P","87079pr0133","87079"
"P","93587pr0014","93587"
"P","15625pr0010","15625"
"P","30925pr0006","30925"
"P","87079pr0131","87079"
"P","87079pr0132","87079"
"P","93587pr0015","93587"
"P","93591pr0013","93591"
"P","87079pr0134","87079"
"P","15627pr0015","15627"
"P","2431pr0100","2431"
"P","87079pr0130","87079"
"P","93273pr0005","93273"
"P","3009pr0012","3009"
"P","3068bpr0341","3068b"
"P","3010pr0018","3010"
"P","10202pr0002","10202"
"P","10202pr0003","10202"
"P","30925pr0005","30925"
"P","87079pr0098a","87079"
"P","87079pr0099a","87079"
"P","93587pr0016","93587"
"P","93591pr0024","93591"
"P","30261pr0003","30261"
"P","87079pr0100a","89079"
"P","87079pr0097a","87079"
"P","93587pr0017","93587"
"P","15625pr0011","15625"
"P","30841pr0008","30841"
"P","30841pr0010","30841"
"P","30841pr0012","30841"
"P","30841pr0011","30841"
"P","30841pr0009","30841"
"P","30841pr0001","30841"
"P","3037pr0002","3037"
"P","3626cpr2224","3626c"
"P","973pr3785c01","973c00"
"P","973pr3787c01","973c00"
"P","973pr3784c01","973c00"
"P","15068pr0010","15068"
"P","2654pr0012","2654"
"P","3003pr0107","3003"
"P","3069bpr0197","3069b"
"P","14769pr1074","14769"
"P","3068bpr0313","3068b"
"P","3068bpr0311","3068b"
"P","14769pr1064","14769"
"P","3068bpr0339","3068b"
"P","3068bpr0337","3068b"
"P","3068bpr0327","3068b"
"P","3068bpr0326","3068b"
"P","3068bpr0319","3068b"
"P","2446pr0006","2446"
"P","2446pr0007","2446"
"P","973pr1549c01","973c00"
"P","3678bpr0007","3678b"
"P","2528pr0010","2528"
"P","973pr3612c01","973c00"
"P","3626cpr2189","3626c"
"P","970c00pr1240","970c00"
"P","3626cpr2190","3626c"
"P","970c00pr1241","970c00"
"P","3626cpr2191","3626c"
"P","973pr3760c01","973c00"
"P","973pr3761c01","973c00"
"P","90638pr0020","90638"
"P","21561pr0033","21561"
"P","24196pr0029","24196"
"P","98138pr0077","98138"
"P","970c00pr1295","970c00"
"P","3626cpr2238","3626c"
"P","3626cpr2237","3626c"
"P","973pr3813c01","973c00"
"P","973pr3810c01","973c00"
"P","973pr3814c01","973c00"
"P","973pr3816c01","973c00"
"P","973pr3812c01","973c00"
"P","973pr3876c01","973c00"
"P","973pr3809c01","973c00"
"P","973pr3811c01","973c00"
"P","973pr3815c01","973c00"
"P","973pr3817c01","973c00"
"P","3626cpr2228","3626c"
"P","3626cpr2229","3626c"
"P","3068bpr0332","3068b"
"P","973pr3747c01","973c00"
"P","19981pr0073","19981"
"P","3626cpr2193","3626c"
"P","973pr3765c01","973c00"
"P","19981pr0074","19981"
"P","970c00pr1262","970c00"
"P","973pr3802c01","973c00"
"P","19981pr0076","19981"
"P","973pr3801c01","973c00"
"P","19981pr0053","19981"
"T","11302pat0007","11302"
"T","11302pat0006","11302"
"P","3622pr0037","3622"
"P","973pr9965c01","973c00"
"T","27062pat0002","27062"
"P","20381pr0111","20381"
"P","20381pr0119","20381"
"P","92456pr0231c01","92456c01"
"P","92816pr0102c01","92816c01"
"P","57895pr0013","57895"
"P","3068bpr0336","3068b"
"P","15875pr0118c01","15875"
"P","92456pr0233c01","92456c01"
"P","92456pr0232c01","92456c01"
"P","26293pr0003","26293"
"P","26293pr0002","26293"
"P","973pr3924c01","973c00"
"P","973pr3926c01","973c00"
"P","973pr3928c01","973c00"
"P","973pr3925c01","973c00"
"P","970c00pr1326","970c00"
"P","3626cpr2322","3626c"
"M","61054","50898"
"M","89651","50898"
"T","759528c02","759528c00"
"P","973pr3655c01","973c00"
"P","973pr3212c01a","973c01"
"M","62386","32475"
"P","11217pr0141","11217"
"P","3024pr0011","3024"
"P","3024pr0012","3024"
"P","92456pr0221c01","92456c01"
"P","92456pr0228c01","92456c01"
"P","26079pr0001","26079"
"P","30367cpr1011","30367c"
"P","30361cpr1011","30361c"
"P","3001pr1005","3001"
"P","93606pr0003","93606"
"P","3069bpr0206","3069b"
"P","973pr3786c01","973c00"
"P","973pr3800c01","973c00"
"P","15875pr0114c01","15875"
"P","92456pr0220c01","92456c01"
"P","15627pr0014","15627"
"P","92456pr0090c01","92456c02"
"P","92456pr0101c01","92456c02"
"P","14769pr1075","14769"
"P","3626cpr2255","3626c"
"P","973pr3885c01","973c00"
"P","2431pr0102","2431"
"P","45677pr0005","45677"
"P","26603pr0004","26603"
"P","26603pr0005","26603"
"P","11203pr0002","11203"
"P","92456pr0222c01","92456c01"
"P","92456pr0227c01","92456c01"
