"id","label","title","depth","node.regex","type","part.id","part.name","color.hex","text.color.hex","total.parts","theme.name"
"herbaceous plant","herbaceous plant","herbaceous plant",2,"\b(herbaceous plant)\b","plant",NA,NA,NA,NA,NA,NA
"hippo","hippo","hippo",7,"\b(hippo|hippos)\b","animal","36799pr0006","Shadow Bat Elves, Black Body, Trans-Red Wings and Ears with Bright Light Orange Eyes and Nose, Orange Markings Print (Hippo)","#05131D","#FFFFFF",3,"Elves"
"hoofed mammal","hoofed mammal","hoofed mammal",5,"\b(hoofed mammal)\b","animal",NA,NA,NA,NA,NA,NA
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print","#582A12","#FFFFFF",1,"Creator"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print","#582A12","#FFFFFF",1,"Juniors"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print","#582A12","#FFFFFF",1,"Seasonal"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print","#582A12","#FFFFFF",1,"The LEGO Movie"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print","#582A12","#FFFFFF",1,"The Lone Ranger"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0002","Horse, Moveable Legs with Gray Bridle Print","#05131D","#FFFFFF",1,"The Hobbit and Lord of the Rings"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print","#FFFFFF","#000000",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print","#FFFFFF","#000000",1,"Juniors"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print","#FFFFFF","#000000",1,"Scooby-Doo"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print","#FFFFFF","#000000",2,"The Lone Ranger"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0004","Horse, Moveable Legs with Dark Brown Bridle Print","#05131D","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0004","Horse, Moveable Legs with Dark Brown Bridle Print","#05131D","#FFFFFF",2,"The Lone Ranger"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","10509pr0005","Horse, Moveable Legs with Gold Bridle and Decorations Print","#FFFFFF","#000000",2,"Seasonal"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0001","Horse Foal with Brown Eyes and Black Eyelashes Print","#FFFFFF","#000000",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0002","Horse Foal with Black Eyes, White Pupils and Black Eyelashes Print","#E4CD9E","#000000",2,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0003","Horse Foal with Brown Eyes and Black Eyelashes Print","#582A12","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0004","Horse Foal with Blue Eyes, White Pupils and Black Eyelashes Print","#E4CD9E","#000000",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0004","Horse Foal with Blue Eyes, White Pupils and Black Eyelashes Print","#E4CD9E","#000000",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0005","Horse Foal with Gray Eyeshadow, Gray Eyes, White Pupils and Black Eyelashes Print","#05131D","#FFFFFF",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","11241pr0005","Horse Foal with Gray Eyeshadow, Gray Eyes, White Pupils and Black Eyelashes Print","#05131D","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","13744pr0001","Horse Barding, Smooth Edge with Black Dragon Heads and Silver Trim Print","#C91A09","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","13744pr0002","Horse Barding, Smooth Edge with Lion Heads and Gold Armor Plates Print","#0055BF","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","13745","Horse Battle Helmet, Stud on Top Type 2","#AA7F2E","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","13745","Horse Battle Helmet, Stud on Top Type 2","#C91A09","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#0055BF","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#0055BF","#FFFFFF",1,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#0055BF","#FFFFFF",1,"Universal Building Set"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",1,"Angry Birds"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",2,"Elves"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",1,"Harry Potter"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",3,"Ninjago"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",1,"Space"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",2,"Super Heroes"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",1,"Teenage Mutant Ninja Turtles"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",8,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#05131D","#FFFFFF",1,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#237841","#FFFFFF",1,"Racers"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",6,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",3,"Creator"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"Exo-Force"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",2,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"Indiana Jones"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",2,"Juniors"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"Legends of Chima"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",2,"Seasonal"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"Space"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",5,"Star Wars"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",1,"The LEGO Movie"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#6C6E68","#FFFFFF",2,"The Lone Ranger"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#720E0F","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#923978","#FFFFFF",1,"Disney"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#923978","#FFFFFF",4,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#923978","#FFFFFF",2,"Super Heroes"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#C91A09","#FFFFFF",4,"Ninja"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#C91A09","#FFFFFF",1,"Racers"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#C91A09","#FFFFFF",1,"Star Wars"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#C91A09","#FFFFFF",1,"Super Heroes"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#E4CD9E","#000000",1,"Star Wars"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#F2CD37","#000000",3,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2397","Horse Hitching [Studded]","#FE8A18","#FFFFFF",2,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pb01","Horse Barding with Fright Knights Print","#9BA19D","#FFFFFF",3,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pb02","Horse Barding with Blue Dragons (Blue on Red) Print","#C91A09","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pb03","Horse Barding with Lion Head (Royal Knights) Print","#C91A09","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pb04","Horse Barding with Knights Kingdom Vladek Scorpion Print","#720E0F","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pb05","Horse Barding with Knights Kingdom II Lion with Crown Print","#6874CA","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0001","Horse Barding with Gold Crowns and Silver Chain Mail Print","#0A3463","#FFFFFF",1,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0002","Horse Barding with Gold Crowns and Gold Plate Armour Print","#0A3463","#FFFFFF",1,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0003","Horse Barding with Gold Lions and Gold Chain Mail Print [7946]","#C91A09","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0004","Horse Barding with Gold Lions and Silver Plate Armor Print","#C91A09","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0005","Horse Barding with Kingdoms Dragon Shield and Armour Print","#184632","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490pr0006","Horse Barding with Silver Armour and Fleur de Lis Print","#05131D","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490px1","Horse Barding with Gold and Blue Print","#05131D","#FFFFFF",1,"Ninja"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490px2","Horse Barding with Black Dragons (Black on Blue) Print","#0055BF","#FFFFFF",4,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490px3","Horse Barding with Yellow Lions Print","#C91A09","#FFFFFF",4,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","2490px4","Horse Barding with Lion Heads and Blue and Yellow Print","#9BA19D","#FFFFFF",3,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","25279","HORSE BLANKET W/ 1.5 HOLE","#0A3463","#FFFFFF",2,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","25279","HORSE BLANKET W/ 1.5 HOLE","#923978","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","39652","HORSE, NO. 3","#05131D","#FFFFFF",1,"Harry Potter"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb01","Horse with Black Eyes, Red Bridle, Black Mane Print","#583927","#FFFFFF",8,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb01","Horse with Black Eyes, Red Bridle, Black Mane Print","#583927","#FFFFFF",2,"Educational and Dacta"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb01","Horse with Black Eyes, Red Bridle, Black Mane Print","#583927","#FFFFFF",1,"Service Packs"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb01","Horse with Black Eyes, Red Bridle, Black Mane Print","#583927","#FFFFFF",5,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb01","Horse with Black Eyes, Red Bridle, Black Mane Print","#583927","#FFFFFF",5,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",32,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",2,"Educational and Dacta"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",3,"Ninja"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",1,"Service Packs"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",5,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",1,"Universal Building Set"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb02","Horse with Black Eyes Circled with White, Brown Bridle Print","#05131D","#FFFFFF",4,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb03","Horse with Black Eyes, Red Bridle Print [Complete Assembly]","#583927","#FFFFFF",6,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01pb03","Horse with Black Eyes, Red Bridle Print [Complete Assembly]","#583927","#FFFFFF",1,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493c01px2","Horse with Blue Blanket, Right Side Red Circle Print","#583927","#FFFFFF",4,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4493cx6","Horse with Green Blanket and Red Hand Print [Complete]","#FFFFFF","#000000",4,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#0055BF","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#0055BF","#FFFFFF",1,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#05131D","#FFFFFF",1,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#05131D","#FFFFFF",1,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#C91A09","#FFFFFF",5,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#F2CD37","#000000",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","4587","Horse Hitching [Hinged]","#FFFFFF","#000000",1,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#0A3463","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#0A3463","#FFFFFF",1,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#237841","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#5A93DB","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#5A93DB","#FFFFFF",2,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#6874CA","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#720E0F","#FFFFFF",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#720E0F","#FFFFFF",4,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#AA7F2E","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#AA7F2E","#FFFFFF",3,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","48492","Horse Battle Helmet [Angular, Front Clip]","#C91A09","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","59228","Horse, Skeletal","#05131D","#FFFFFF",2,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","59228","Horse, Skeletal","#05131D","#FFFFFF",4,"Harry Potter"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","59228","Horse, Skeletal","#FFFFFF","#000000",1,"Books"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","59228","Horse, Skeletal","#FFFFFF","#000000",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6125","Horse Battle Helmet [Winged, One Clip]","#C91A09","#FFFFFF",17,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6125","Horse Battle Helmet [Winged, One Clip]","#C91A09","#FFFFFF",3,"Time Cruisers"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6125","Horse Battle Helmet [Winged, One Clip]","#FFFFFF","#000000",2,"Harry Potter"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6171pr01","Horse (Belville) with Blue Eyes and Gold Stars Print","#FFFFFF","#000000",6,"Belville"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6193","Horse Foal (Belville)","#05131D","#FFFFFF",1,"Belville"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6193","Horse Foal (Belville)","#583927","#FFFFFF",2,"Belville"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6193","Horse Foal (Belville)","#A95500","#FFFFFF",1,"Belville"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6193","Horse Foal (Belville)","#FFFFFF","#000000",3,"Belville"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#F2CD37","#000000",2,"Educational and Dacta"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#F2CD37","#000000",4,"Freestyle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#F2CD37","#000000",1,"Universal Building Set"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#FFFFFF","#000000",2,"Educational and Dacta"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#FFFFFF","#000000",4,"Freestyle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","6244px1","Horse Head 2 x 6 x 4 1/2 with Black Mane Print","#FFFFFF","#000000",1,"Universal Building Set"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0001","Horse with Black Eyes with White on Two Sides, White Pupils, Brown Bridle Print","#05131D","#FFFFFF",3,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0002","Horse with Persian Blanket Print","#05131D","#FFFFFF",1,"Prince of Persia"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0003","Horse Piebald with Dark Bluish Gray Spots and Blinkers Print","#A0A5A9","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0005","Horse with Black Eyes, Silver Pupils, Black Bridle Print","#582A12","#FFFFFF",1,"Seasonal"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0006","Horse with Ornate Royal Harness Print","#FFFFFF","#000000",2,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",42,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",1,"Creator"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",2,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",1,"LEGO Brand Store"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",1,"Ninja"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",1,"Service Packs"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",2,"Town"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print","#FFFFFF","#000000",2,"Western"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","88007","Horse 'Bullseye'","#CC702A","#FFFFFF",2,"Toy Story"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","89524","Horse Battle Helmet Top Stud for Horn [Unicorn]","#575857","#FFFFFF",3,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","89524","Horse Battle Helmet Top Stud for Horn [Unicorn]","#898788","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","89524","Horse Battle Helmet Top Stud for Horn [Unicorn]","#A5A9B4","#FFFFFF",1,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","89524","Horse Battle Helmet Top Stud for Horn [Unicorn]","#DBAC34","#FFFFFF",3,"Castle"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0006","HORSE, NO. 6","#05131D","#FFFFFF",3,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0007","HORSE, NO. 7","#A0A5A9","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0008","HORSE, NO. 8","#FFFFFF","#000000",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0009","HORSE,W/ 4 KNOBS,W/ HOLE DIA. 1.5,NO. 9","#FFFFFF","#000000",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0010","HORSE, W/ 1.5 HOLE, 4 KNOBS, NO. 10","#FFFFFF","#000000",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93083pr0011","Horse with 2 x 2 Cutout - Bright Light Orange Eyes with White Face and Neck Decoration - Magenta Mane and Tail each with 1.5 hole","#F8BB3D","#FFFFFF",1,"Elves"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0002","Horse with 2 x 2 Cutout, Lavender Eyes, Face Decoration, Mane and Tail Print","#FFFFFF","#000000",1,"Elves"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0003","Horse with 2 x 2 Cutout, Blue Eyes and Face Decoration, Lavender Mane and Tail Print","#FFFFFF","#000000",1,"Elves"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0004","Horse with 2 x 2 Cutout, Lavender Eyes and Face Decoration, Gold Mane and Tail Print","#FFFFFF","#000000",1,"Elves"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0005","HORSE W 4 KNOBS W HOLE Ø1.5 NO. 5","#FFFFFF","#000000",2,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0012","Horse with 2 x 2 Cutout with Black Eyes","#FFFFFF","#000000",1,"Disney"
